p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",39,0.01,"4,206","416,364",39,"78,887",0.16,1.00,0.99
0.1,"38,718",882,0.02,"42,924","377,646",921,"78,005",0.17,0.99,0.91
0.2,"63,594","2,851",0.04,"106,518","314,052","3,772","75,154",0.19,0.95,0.78
0.3,"71,106","5,462",0.07,"177,624","242,946","9,234","69,692",0.22,0.88,0.63
0.4,"67,180","8,090",0.11,"244,804","175,766","17,324","61,602",0.26,0.78,0.48
0.5,"57,154","10,084",0.15,"301,958","118,612","27,408","51,518",0.30,0.65,0.34
0.6,"45,411","11,408",0.20,"347,369","73,201","38,816","40,110",0.35,0.51,0.23
0.7,"33,169","11,741",0.26,"380,538","40,032","50,557","28,369",0.41,0.36,0.14
0.8,"21,973","11,445",0.34,"402,511","18,059","62,002","16,924",0.48,0.21,0.07
0.9,"12,741","10,120",0.44,"415,252","5,318","72,122","6,804",0.56,0.09,0.02
1.0,"5,318","6,804",0.56,"420,570",0,"78,926",0,nan,0.00,0.00
