,0
0.0,21211
0.10323149884195433,5622
0.20646299768390866,2958
1.0,2278
0.30969449652586295,1804
0.051615749420977165,1778
0.4129259953678173,1262
0.2580787471048858,1202
0.15484724826293148,1164
0.5161574942097716,985
0.06882099922796955,907
0.929083489577589,875
0.8258519907356346,867
0.6193889930517259,839
0.03441049961398478,829
0.36131024594684014,814
0.4645417447887945,814
0.7226204918936803,797
0.5677732436307489,795
0.17205249806992387,747
0.6710047424727031,669
0.1376419984559391,662
0.2752839969118782,633
0.5849784934377412,606
0.07742362413146574,593
0.18065512297342007,579
0.28388662181537444,552
0.8774677401566118,529
0.37851549575383253,518
0.025807874710488583,506
0.4817469945957868,472
0.7742362413146575,469
0.15041314691184227,435
0.32689974633285535,416
0.46684204226077874,409
0.24800185636826963,395
0.28808206125766406,389
0.19111113025395227,387
0.061938899305172594,380
0.2408734972978934,375
0.4387338700783059,374
0.44733649498180206,374
0.41887412198077395,373
0.1290393735524429,369
0.5329877868728428,368
0.533362744016764,368
0.04129259953678173,366
0.2924892467188706,364
0.6537994926657107,362
0.34410499613984774,357
0.490349619499283,355
0.2784269422608653,354
0.5202357166997141,353
0.5935811183412374,352
0.08258519907356346,350
0.22366824749090103,346
0.2947578774533803,346
0.310319041920694,340
0.5505679938237564,339
0.38711812065732876,338
0.15000101329341883,338
0.13529017153855197,337
0.33550237123635157,332
0.980699238998566,331
0.23227087239439725,330
0.6021837432447334,329
0.10939850473311442,326
0.7054152420866879,325
0.3374484832437709,324
0.1204367486489467,322
0.17619054519352623,322
0.1623481332066075,321
0.49676779093062684,320
0.25954825876946896,320
0.21403045565038076,319
0.21213768001090919,319
0.1116320332676316,319
0.5400271560632044,316
0.40295494328910586,314
0.20527858886603548,313
0.2695658733716551,312
0.5647457864255592,311
0.7140178669901841,310
0.20135293352906297,310
0.4989522444027792,308
0.6010090810423128,306
0.27697489425621324,306
0.2103549463566838,306
0.20128386818330005,305
0.43013124517480966,304
0.2292975091135892,304
0.5281128760214315,302
0.545640599207666,302
0.6968126171831918,300
0.41024488626782163,300
0.39383855225101666,299
0.4935963383019079,298
0.3146088613106659,296
0.564996811777969,290
0.48187123423247424,290
