p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,538",524,0.05,"10,538","410,032",524,"78,402",0.16,0.99,0.98
0.1,"54,085","3,503",0.06,"64,623","355,947","4,027","74,899",0.17,0.95,0.86
0.2,"25,176","2,242",0.08,"89,799","330,771","6,269","72,657",0.18,0.92,0.81
0.3,"35,401","4,102",0.10,"125,200","295,370","10,371","68,555",0.19,0.87,0.73
0.4,"62,768","8,785",0.12,"187,968","232,602","19,156","59,770",0.20,0.76,0.59
0.5,"66,116","11,146",0.14,"254,084","166,486","30,302","48,624",0.23,0.62,0.43
0.6,"56,825","11,705",0.17,"310,909","109,661","42,007","36,919",0.25,0.47,0.29
0.7,"37,712","9,810",0.21,"348,621","71,949","51,817","27,109",0.27,0.34,0.20
0.8,"40,252","13,368",0.25,"388,873","31,697","65,185","13,741",0.30,0.17,0.09
0.9,"20,763","8,360",0.29,"409,636","10,934","73,545","5,381",0.33,0.07,0.03
1.0,"10,934","5,381",0.33,"420,570",0,"78,926",0,nan,0.00,0.00
