p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,611",0,0.00,"4,611","415,959",0,"78,926",0.16,1.00,0.99
0.1,"30,471",0,0.00,"35,082","385,488",0,"78,926",0.17,1.00,0.93
0.2,"65,466",1,0.00,"100,548","320,022",1,"78,925",0.20,1.00,0.80
0.3,"88,196",12,0.00,"188,744","231,826",13,"78,913",0.25,1.00,0.62
0.4,"83,740",57,0.00,"272,484","148,086",70,"78,856",0.35,1.00,0.45
0.5,"65,168",283,0.00,"337,652","82,918",353,"78,573",0.49,1.00,0.32
0.6,"39,623","1,205",0.03,"377,275","43,295","1,558","77,368",0.64,0.98,0.24
0.7,"24,152","5,822",0.19,"401,427","19,143","7,380","71,546",0.79,0.91,0.18
0.8,"13,983","19,132",0.58,"415,410","5,160","26,512","52,414",0.91,0.66,0.12
0.9,"4,570","28,816",0.86,"419,980",590,"55,328","23,598",0.98,0.30,0.05
1.0,590,"23,598",0.98,"420,570",0,"78,926",0,nan,0.00,0.00
