p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",13,0.00,"4,206","416,364",13,"78,913",0.16,1.00,0.99
0.1,"206,855","9,266",0.04,"211,061","209,509","9,279","69,647",0.25,0.88,0.56
0.2,"102,321","14,459",0.12,"313,382","107,188","23,738","55,188",0.34,0.70,0.33
0.3,"51,392","13,697",0.21,"364,774","55,796","37,435","41,491",0.43,0.53,0.19
0.4,"26,094","11,082",0.30,"390,868","29,702","48,517","30,409",0.51,0.39,0.12
0.5,"13,696","8,316",0.38,"404,564","16,006","56,833","22,093",0.58,0.28,0.08
0.6,"7,391","6,358",0.46,"411,955","8,615","63,191","15,735",0.65,0.20,0.05
0.7,"4,077","5,018",0.55,"416,032","4,538","68,209","10,717",0.70,0.14,0.03
0.8,"2,278","3,843",0.63,"418,310","2,260","72,052","6,874",0.75,0.09,0.02
0.9,"1,404","3,365",0.71,"419,714",856,"75,417","3,509",0.80,0.04,0.01
1.0,856,"3,509",0.80,"420,570",0,"78,926",0,nan,0.00,0.00
