,0
0.28,9335
0.29,9254
0.26,9224
0.24,9207
0.27,9194
0.25,9160
0.31,9083
0.23,9066
0.3,8996
0.32,8950
0.22,8878
0.33,8749
0.21,8739
0.34,8602
0.35,8487
0.2,8442
0.36,8278
0.19,8271
0.18,8224
0.37,8078
0.17,7996
0.38,7857
0.16,7587
0.39,7511
0.4,7319
0.15,7238
0.41,7224
0.14,7018
0.42,6850
0.43,6581
0.13,6491
0.44,6359
0.12,6049
0.45,6041
0.46,5976
0.47,5642
0.11,5623
0.48,5466
0.1,5232
0.49,5027
0.5,4984
0.09,4704
0.51,4623
0.52,4384
0.53,4133
0.08,4018
0.54,3761
0.55,3706
0.85,3606
0.87,3490
0.86,3456
0.83,3442
0.07,3436
0.88,3372
0.82,3351
0.84,3315
0.89,3309
0.9,3271
0.56,3243
0.57,3225
0.81,3160
0.91,3122
0.92,3073
0.93,3029
0.8,2996
0.58,2938
0.06,2898
0.94,2883
0.79,2861
0.59,2854
0.95,2704
0.78,2689
0.6,2599
0.77,2559
0.96,2504
0.61,2466
0.76,2444
0.05,2420
0.62,2280
0.75,2263
0.97,2165
0.63,2102
0.74,2056
0.73,2048
0.65,1965
0.72,1955
0.64,1928
0.04,1877
0.69,1837
0.68,1835
0.71,1823
0.66,1819
0.7,1804
0.67,1761
0.98,1754
0.03,1420
0.99,1193
0.02,990
1.0,613
0.01,603
