p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,419,3,0.01,420,"420,150",3,"78,923",0.16,1.00,1.00
0.2,"11,438",174,0.01,"11,858","408,712",177,"78,749",0.16,1.00,0.98
0.3,"60,563","1,919",0.03,"72,421","348,149","2,096","76,830",0.18,0.97,0.85
0.4,"129,583","9,747",0.07,"202,004","218,566","11,843","67,083",0.23,0.85,0.57
0.5,"130,066","22,793",0.15,"332,070","88,500","34,636","44,290",0.33,0.56,0.27
0.6,"64,928","24,230",0.27,"396,998","23,572","58,866","20,060",0.46,0.25,0.09
0.7,"19,092","14,102",0.42,"416,090","4,480","72,968","5,958",0.57,0.08,0.02
0.8,"3,858","4,662",0.55,"419,948",622,"77,630","1,296",0.68,0.02,0.00
0.9,598,"1,196",0.67,"420,546",24,"78,826",100,0.81,0.00,0.00
1.0,24,100,0.81,"420,570",0,"78,926",0,nan,0.00,0.00
