,0
0.0,4246
1.0,1180
0.6410178542137146,53
0.6746017336845398,29
0.37471678853034973,26
0.42245399951934814,24
0.5057240724563599,23
0.5794417858123779,23
0.27495893836021423,23
0.37125363945961,23
0.41014978289604187,22
0.4973214566707611,21
0.6258360147476196,21
0.5456846952438354,20
0.5402622818946838,20
0.25984305143356323,20
0.5088711977005005,19
0.36362189054489136,19
0.5809490084648132,18
0.46758896112442017,18
0.5428058505058289,18
0.3731464743614197,18
0.6953470706939697,18
0.7137081027030945,18
0.5375651717185974,18
0.50037682056427,18
0.3224796652793884,17
0.569287121295929,17
0.25078317523002625,17
0.5554380416870117,17
0.6087676286697388,17
0.32740288972854614,17
0.4072757661342621,17
0.2614145576953888,16
0.6159156560897827,16
0.31394562125205994,16
0.41292816400527954,16
0.09820538759231567,16
0.5692129731178284,16
0.500151515007019,16
0.440535306930542,15
0.44631749391555786,15
0.2071264088153839,15
0.516947329044342,15
0.0035170444753021,15
0.4106743633747101,15
0.4412814676761627,15
0.7548390626907349,15
0.6288067102432251,15
0.1994880884885788,15
0.4196487069129944,15
0.42583391070365906,15
0.3117361068725586,15
0.6125363111495972,14
0.5023646354675293,14
0.6221144199371338,14
0.35339120030403137,14
0.561905562877655,14
0.5395247340202332,14
0.3894224166870117,14
0.7202721834182739,14
0.49860090017318726,14
0.44828876852989197,14
0.573448896408081,14
0.6429128050804138,14
0.5106613636016846,14
0.508040189743042,14
0.6503345370292664,14
0.6382925510406494,13
0.7122116088867188,13
0.5688668489456177,13
0.20082634687423706,13
0.4239712357521057,13
0.6964715123176575,13
0.303189754486084,13
0.4180010259151459,13
0.37228143215179443,13
0.5127297639846802,13
0.4733976125717163,13
0.2560275197029114,13
0.3390266001224518,13
0.5793471932411194,13
0.4938187897205353,13
0.4802217185497284,12
0.3990062177181244,12
0.5546458959579468,12
0.3192465901374817,12
0.25783535838127136,12
0.4705401659011841,12
0.4597148597240448,12
0.7058326601982117,12
0.6057515740394592,12
0.6247502565383911,12
0.4296816885471344,12
0.28502652049064636,12
0.341365247964859,12
0.18447858095169067,12
0.3551177382469177,12
0.5193278193473816,12
0.3900774419307709,12
