,0
0.0,10854
1.0,3572
0.6390494274810712,53
0.4702683571812894,29
0.21323803559621063,26
0.11695984143462188,24
0.2531568104010515,23
0.055621767990586525,23
0.30858600389371926,23
0.23195903277959362,23
0.21092981543477604,22
0.323932326199869,21
0.006133942661211169,21
0.21956038755513246,21
0.2667766715011187,20
0.0867499969466045,20
0.32127583837153395,20
0.13524461158550444,19
0.23338840082520956,18
0.3407962576667499,18
0.42236905816607306,18
0.2599218373821972,18
0.20024752304059656,18
0.33699413570160364,18
0.37305609043692795,18
0.27840018351723383,18
0.29836174927554404,18
0.24635241077429385,17
0.05690720232288478,17
0.06147436713974905,17
0.2426353419413717,17
0.34260179360420123,17
0.07491853024976657,17
0.3633771065359868,17
0.0806622131311962,16
0.05198940814007526,16
0.06986324581342694,16
0.18013932579627562,16
0.18028390389876808,16
0.300282839462132,16
0.5716948206681784,15
0.2443285938811618,15
0.00935212906840748,15
0.27136312346358865,15
0.05691966969117018,15
0.21321312663136563,15
0.3140736765364335,15
0.053712107013870664,15
0.06496504424453244,15
0.23910761199225278,15
0.17763722809065036,15
0.2249924587491441,15
0.37258423680655145,14
0.27317642886449445,14
0.2846124428537828,14
0.20938243718066196,14
0.2633496196188809,14
0.25507421180345136,14
0.3646615074154829,14
0.007376096046323871,14
0.42584635682855404,14
0.22335713349455208,14
0.28024205323507895,14
0.38445545001263637,14
0.09108399640191879,14
0.38018768611442005,14
0.2967003226454051,14
0.2426083833472973,13
0.17209814743886995,13
0.04241395141029574,13
0.2748822891301841,13
0.3916828433098687,13
0.317042898942117,13
0.24410465616353902,13
0.15399823966223092,13
0.38834740945647384,13
0.07893352870446817,13
0.42348948668439323,13
0.15549687953626665,13
0.2723330650953832,13
0.07184985932713193,13
0.19963379848759505,13
0.23982598802824928,13
0.23396786599789357,13
0.4547000992399826,12
0.2311310807528861,12
0.519161549457965,12
0.04223005898441906,12
0.25895995556480517,12
0.017677033851847514,12
0.09405795001262113,12
0.18469616282541323,12
0.049206881104651615,12
0.09919343179302434,12
0.004639456556983273,12
0.3301802950212344,12
0.39888283383986367,12
0.21398739058384847,12
0.09467844148564059,12
0.09768805777476762,12
