,0
0.2710675299167633,435
0.4223726987838745,409
0.2601239085197449,395
0.27303755283355713,389
0.27608513832092285,387
0.4151199758052826,373
0.45714759826660156,368
0.30320918560028076,354
0.4388067126274109,353
0.29923659563064575,346
0.26670414209365845,340
0.24089403450489044,338
0.2729266881942749,337
0.2557692229747772,326
0.28518790006637573,324
0.2925180196762085,324
0.2522159516811371,322
0.24691472947597504,321
0.40009817481040955,320
0.31864315271377563,320
0.25310617685317993,319
0.2684847414493561,319
0.29949766397476196,319
0.4170815646648407,316
0.39457932114601135,314
0.25856611132621765,313
0.2785128653049469,312
0.4749727249145508,311
0.28155961632728577,310
0.2905353307723999,306
0.2942371368408203,306
0.4675717353820801,306
0.25898510217666626,305
0.31444913148880005,304
0.44498729705810547,302
0.4826841652393341,302
0.40627574920654297,300
0.39958643913269043,299
0.42858392000198364,298
0.33282047510147095,296
0.426027774810791,290
0.38020724058151245,290
0.3881796598434448,290
0.4086470305919647,290
0.26033341884613037,289
0.4044850170612335,288
0.265411376953125,285
0.2574273645877838,284
0.40600067377090454,282
0.31881290674209595,281
0.30072879791259766,280
0.2991059422492981,279
0.4958958625793457,279
0.29751572012901306,279
0.29272326827049255,278
0.3044189214706421,277
0.5036631226539612,277
0.4469487965106964,275
0.4040696620941162,275
0.2795737385749817,274
0.27638983726501465,272
0.41297444701194763,272
0.317928671836853,269
0.42919638752937317,269
0.4806419014930725,268
0.3430996239185333,267
0.27623945474624634,265
0.44646379351615906,264
0.2647106647491455,260
0.3905050754547119,260
0.39042627811431885,260
0.5067745447158813,260
0.41318655014038086,259
0.40482956171035767,257
0.27760306000709534,256
0.42329996824264526,256
0.2990820109844208,256
0.30468884110450745,255
0.4202597737312317,254
0.407325804233551,254
0.23838980495929718,250
0.2690070569515228,248
0.46011751890182495,245
0.4273603856563568,245
0.3164476752281189,245
0.3824726641178131,245
0.4148884415626526,242
0.42353248596191406,242
0.24055707454681396,242
0.39990314841270447,238
0.4152519404888153,236
0.31669121980667114,236
0.4652406871318817,236
0.42000994086265564,236
0.3979214131832123,234
0.23382900655269623,234
0.4120262861251831,233
0.43348395824432373,231
0.30416765809059143,231
0.4583801329135895,230
