p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,"45,754",492,0.01,"45,754","374,816",492,"78,434",0.17,0.99,0.91
0.2,"67,883","1,963",0.03,"113,637","306,933","2,455","76,471",0.20,0.97,0.77
0.3,"66,283","3,797",0.05,"179,920","240,650","6,252","72,674",0.23,0.92,0.63
0.4,"62,722","6,089",0.09,"242,642","177,928","12,341","66,585",0.27,0.84,0.49
0.5,"54,464","8,318",0.13,"297,106","123,464","20,659","58,267",0.32,0.74,0.36
0.6,"45,365","10,391",0.19,"342,471","78,099","31,050","47,876",0.38,0.61,0.25
0.7,"35,312","12,353",0.26,"377,783","42,787","43,403","35,523",0.45,0.45,0.16
0.8,"24,035","12,546",0.34,"401,818","18,752","55,949","22,977",0.55,0.29,0.08
0.9,"13,578","12,348",0.48,"415,396","5,174","68,297","10,629",0.67,0.13,0.03
1.0,"5,174","10,629",0.67,"420,570",0,"78,926",0,nan,0.00,0.00
