p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.1,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.15,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.2,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.25,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.3,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.35,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.4,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.45,"10,695",215,0.02,"10,695","392,024",215,"78,711",0.17,1.00,0.98
0.5,"263,191","25,811",0.09,"273,886","128,833","26,026","52,900",0.29,0.67,0.38
0.55,"124,994","47,998",0.28,"398,880","3,839","74,024","4,902",0.56,0.06,0.02
0.6,"3,839","4,902",0.56,"402,719",0,"78,926",0,nan,0.00,0.00
0.65,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.7,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.75,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.8,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.85,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.9,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
0.95,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
1.0,0,0,nan,"402,719",0,"78,926",0,nan,0.00,0.00
