p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,"116,259","2,714",0.02,"116,259","304,311","2,714","76,212",0.20,0.97,0.76
0.2,"148,522","12,685",0.08,"264,781","155,789","15,399","63,527",0.29,0.80,0.44
0.3,"89,434","18,844",0.17,"354,215","66,355","34,243","44,683",0.40,0.57,0.22
0.4,"42,395","17,652",0.29,"396,610","23,960","51,895","27,031",0.53,0.34,0.10
0.5,"16,196","12,461",0.43,"412,806","7,764","64,356","14,570",0.65,0.18,0.04
0.6,"5,522","7,774",0.58,"418,328","2,242","72,130","6,796",0.75,0.09,0.02
0.7,"1,817","4,742",0.72,"420,145",425,"76,872","2,054",0.83,0.03,0.00
0.8,402,"1,863",0.82,"420,547",23,"78,735",191,0.89,0.00,0.00
0.9,23,188,0.89,"420,570",0,"78,923",3,1.00,0.00,0.00
1.0,0,3,1.00,"420,570",0,"78,926",0,nan,0.00,0.00
