p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",139,0.01,"10,515","410,055",139,"78,787",0.16,1.00,0.98
0.1,"31,125","1,003",0.03,"41,640","378,930","1,142","77,784",0.17,0.99,0.91
0.2,"50,551","2,713",0.05,"92,191","328,379","3,855","75,071",0.19,0.95,0.81
0.3,"64,889","5,344",0.08,"157,080","263,490","9,199","69,727",0.21,0.88,0.67
0.4,"67,923","8,150",0.11,"225,003","195,567","17,349","61,577",0.24,0.78,0.51
0.5,"63,842","10,376",0.14,"288,845","131,725","27,725","51,201",0.28,0.65,0.37
0.6,"51,618","11,913",0.19,"340,463","80,107","39,638","39,288",0.33,0.50,0.24
0.7,"36,282","11,358",0.24,"376,745","43,825","50,996","27,930",0.39,0.35,0.14
0.8,"22,402","9,958",0.31,"399,147","21,423","60,954","17,972",0.46,0.23,0.08
0.9,"13,108","8,620",0.40,"412,255","8,315","69,574","9,352",0.53,0.12,0.04
1.0,"8,315","9,352",0.53,"420,570",0,"78,926",0,nan,0.00,0.00
