p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",333,0.03,"10,515","410,055",333,"78,593",0.16,1.00,0.98
0.1,"37,604","1,829",0.05,"48,119","372,451","2,162","76,764",0.17,0.97,0.90
0.2,"53,436","3,838",0.07,"101,555","319,015","6,000","72,926",0.19,0.92,0.78
0.3,"65,332","6,541",0.09,"166,887","253,683","12,541","66,385",0.21,0.84,0.64
0.4,"71,353","9,891",0.12,"238,240","182,330","22,432","56,494",0.24,0.72,0.48
0.5,"64,526","11,802",0.15,"302,766","117,804","34,234","44,692",0.28,0.57,0.33
0.6,"49,474","12,157",0.20,"352,240","68,330","46,391","32,535",0.32,0.41,0.20
0.7,"32,020","10,337",0.24,"384,260","36,310","56,728","22,198",0.38,0.28,0.12
0.8,"17,859","8,041",0.31,"402,119","18,451","64,769","14,157",0.43,0.18,0.07
0.9,"10,328","6,475",0.39,"412,447","8,123","71,244","7,682",0.49,0.10,0.03
1.0,"8,123","7,682",0.49,"420,570",0,"78,926",0,nan,0.00,0.00
