,0
0.10416338592767715,54
0.014806440100073814,9
0.07797747850418091,9
0.03263799846172333,9
0.9924333095550537,9
0.09794813394546509,8
0.009672034531831741,8
0.08069303631782532,8
0.01851552352309227,8
0.05053619667887688,7
0.0755232498049736,7
0.015503921546041965,7
0.024728070944547653,7
0.01925385557115078,7
0.07053985446691513,7
0.06186449155211449,6
0.02869310788810253,6
0.24470500648021698,6
0.10037552565336227,6
0.8472888469696045,6
0.026940247043967247,6
0.032118406146764755,6
0.01158921979367733,6
0.017325205728411674,6
0.8081203103065491,6
0.009838794358074665,6
0.09892242401838303,6
0.03703866899013519,6
0.260776549577713,6
0.05931537225842476,6
0.2685791254043579,6
0.10131729394197464,6
0.1929594725370407,5
0.1799429953098297,5
0.042938943952322006,5
0.4379517138004303,5
0.04563819244503975,5
0.02740352600812912,5
0.11481048911809921,5
0.26242631673812866,5
0.022637251764535904,5
0.8874879479408264,5
0.12130817025899887,5
0.318973183631897,5
0.07429666817188263,5
0.128996342420578,5
0.12476536631584167,5
0.056104764342308044,5
0.048471152782440186,5
0.022646456956863403,5
0.018250899389386177,5
0.053070396184921265,5
0.131604865193367,5
0.7113397121429443,5
0.056177087128162384,5
0.0652962327003479,5
0.1350615918636322,5
0.2861863672733307,5
0.002598731080070138,5
0.2841359078884125,5
0.2024436742067337,5
0.3699885308742523,5
0.06956033408641815,5
0.037165567278862,5
0.028083719313144684,5
0.06499821692705154,5
0.02754005789756775,5
0.04273641109466553,5
0.1731015145778656,5
0.09120939671993256,5
0.09677796810865402,5
0.040682487189769745,5
0.047076500952243805,5
0.8152536153793335,5
0.032077036798000336,5
0.016001831740140915,5
0.10363490879535675,5
0.6460571885108948,5
0.5421026349067688,5
0.2505873739719391,5
0.011698529124259949,5
0.06013362109661102,4
0.03310076892375946,4
0.23280832171440125,4
0.0858236625790596,4
0.01394172664731741,4
0.2456393837928772,4
0.037972915917634964,4
0.006313209421932697,4
0.10618532449007034,4
0.0309162400662899,4
0.3595127463340759,4
0.13446716964244843,4
0.20229917764663696,4
0.1160254031419754,4
0.021367700770497322,4
0.09730047732591629,4
0.11029726266860962,4
0.18179850280284882,4
0.2798241972923279,4
