,0
0.28,3596
0.27,3572
0.25,3522
0.3,3506
0.36,3494
0.31,3485
0.32,3485
0.26,3451
0.29,3402
0.33,3395
0.34,3392
0.37,3363
0.35,3343
0.24,3321
0.23,3277
0.22,3166
0.38,3147
0.39,3087
0.21,3050
0.4,3008
0.2,2949
0.19,2915
0.42,2897
0.43,2826
0.41,2816
0.18,2748
0.17,2695
0.44,2656
0.15,2577
0.16,2540
0.45,2539
0.46,2505
0.47,2406
0.14,2295
0.49,2284
0.48,2259
0.13,2165
0.5,2101
0.92,2073
0.51,2046
0.93,2042
0.88,2035
0.52,2006
0.91,1966
0.89,1957
0.94,1945
0.53,1943
0.9,1941
0.95,1938
0.12,1836
0.86,1820
0.54,1811
0.87,1789
0.11,1730
0.85,1687
0.55,1681
0.84,1680
0.83,1647
0.96,1644
0.1,1627
0.56,1598
0.82,1555
0.8,1521
0.81,1514
0.57,1500
0.58,1493
0.09,1434
0.08,1415
0.59,1389
0.97,1377
0.79,1350
0.61,1287
0.6,1266
0.78,1263
0.77,1260
0.305,1227
0.76,1218
0.265,1212
0.335,1210
0.62,1194
0.345,1193
0.315,1190
0.295,1186
0.325,1185
0.365,1180
0.275,1166
0.07,1158
0.355,1156
0.75,1153
0.98,1149
0.63,1133
0.375,1128
0.285,1125
0.245,1102
0.385,1101
0.74,1084
0.235,1078
0.65,1077
0.64,1073
0.255,1067
