,0
0.0,10544
1.0,2471
0.3434620797634125,46
0.06458330899477005,12
0.18329840898513794,9
0.19172240793704987,8
0.9068186283111572,8
0.6458945870399475,7
0.7579355835914612,7
0.2001183032989502,7
0.004737113602459431,7
0.35943087935447693,7
0.7677120566368103,7
0.08486580848693848,7
0.39159345626831055,7
0.4916081130504608,6
0.8886433243751526,6
0.546748161315918,6
0.08721109479665756,6
0.39958295226097107,6
0.03766059875488281,6
0.09075066447257996,6
0.006286189891397953,6
0.6837787628173828,6
0.2618418037891388,6
0.32218271493911743,6
0.4689558744430542,6
0.4751797616481781,6
0.28636184334754944,6
0.9726570248603821,6
0.13786175847053528,6
0.20587877929210663,6
0.005944903939962387,5
0.813941240310669,5
0.1758822351694107,5
0.16058014333248138,5
0.1996125876903534,5
0.22634577751159668,5
0.9008844494819641,5
0.184772789478302,5
0.47352874279022217,5
0.9946305155754089,5
0.36141741275787354,5
0.6679261922836304,5
0.34392160177230835,5
0.36519402265548706,5
0.3456992208957672,5
0.7605438828468323,5
0.1762162446975708,5
0.14143143594264984,5
0.5957290530204773,5
0.27097049355506897,5
0.23331445455551147,5
0.2604326605796814,5
0.6712307929992676,5
0.04744409769773483,5
0.05513467267155647,5
0.4935915470123291,5
0.04863126575946808,5
0.69991534948349,5
0.5558648109436035,5
0.6063405275344849,5
0.3381633758544922,5
0.4446913003921509,5
0.9064902067184448,5
0.9213994145393372,5
0.5310953855514526,5
0.8559042811393738,5
0.4710845649242401,5
0.33528566360473633,5
0.30565401911735535,5
0.629728376865387,5
0.3869113028049469,5
0.0954866111278534,5
0.1962350308895111,5
0.03452856093645096,5
0.5763905048370361,5
0.15848170220851898,5
0.636075496673584,5
0.7095692753791809,5
0.20501616597175598,5
0.22112375497817993,5
0.2372504621744156,4
0.3957529664039612,4
0.4495648145675659,4
0.2815064489841461,4
0.16194109618663788,4
0.018857643008232117,4
0.42551976442337036,4
0.23323401808738708,4
0.7125326991081238,4
0.7748924493789673,4
0.7934858798980713,4
0.26005062460899353,4
0.35127654671669006,4
0.15186886489391327,4
0.0992918610572815,4
0.1749146580696106,4
0.6330392956733704,4
0.8133927583694458,4
