p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,316",110,0.02,"4,316","416,254",110,"78,816",0.16,1.00,0.99
0.1,"17,494",742,0.04,"21,810","398,760",852,"78,074",0.16,0.99,0.95
0.2,"33,172","2,027",0.06,"54,982","365,588","2,879","76,047",0.17,0.96,0.88
0.3,"35,403","2,818",0.07,"90,385","330,185","5,697","73,229",0.18,0.93,0.81
0.4,"48,766","5,379",0.10,"139,151","281,419","11,076","67,850",0.19,0.86,0.70
0.5,"79,844","11,273",0.12,"218,995","201,575","22,349","56,577",0.22,0.72,0.52
0.6,"78,530","15,013",0.16,"297,525","123,045","37,362","41,564",0.25,0.53,0.33
0.7,"52,830","13,376",0.20,"350,355","70,215","50,738","28,188",0.29,0.36,0.20
0.8,"41,012","13,832",0.25,"391,367","29,203","64,570","14,356",0.33,0.18,0.09
0.9,"21,997","9,779",0.31,"413,364","7,206","74,349","4,577",0.39,0.06,0.02
1.0,"7,206","4,577",0.39,"420,570",0,"78,926",0,nan,0.00,0.00
