,0
0.29,8982
0.32,8936
0.31,8901
0.28,8830
0.3,8780
0.34,8751
0.27,8727
0.33,8723
0.26,8672
0.25,8640
0.24,8542
0.36,8540
0.37,8437
0.23,8435
0.35,8381
0.38,8276
0.22,8148
0.21,7951
0.2,7877
0.39,7859
0.19,7826
0.4,7718
0.41,7510
0.18,7455
0.42,7290
0.43,7192
0.17,7097
0.16,6963
0.44,6907
0.15,6632
0.45,6551
0.46,6439
0.14,6344
0.47,6088
0.13,5873
0.48,5801
0.12,5609
0.49,5586
0.5,5368
0.51,5166
0.11,5145
0.52,4890
0.1,4744
0.53,4596
0.54,4418
0.09,4132
0.55,4041
0.56,3851
0.08,3764
0.88,3709
0.87,3662
0.86,3628
0.57,3597
0.89,3531
0.85,3503
0.83,3469
0.84,3432
0.9,3414
0.91,3372
0.58,3367
0.82,3281
0.07,3240
0.92,3229
0.59,3187
0.93,3042
0.94,3029
0.81,3015
0.6,2932
0.95,2912
0.8,2845
0.06,2807
0.61,2740
0.96,2679
0.79,2671
0.78,2612
0.62,2576
0.77,2482
0.63,2386
0.97,2265
0.05,2255
0.76,2244
0.64,2195
0.65,2186
0.75,2113
0.66,2036
0.74,1989
0.73,1979
0.72,1907
0.67,1894
0.04,1870
0.68,1859
0.98,1852
0.7,1801
0.69,1769
0.71,1735
0.03,1398
0.99,1296
0.02,1006
0.01,691
1.0,617
