p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,3,0,0.00,3,"420,567",0,"78,926",0.16,1.00,1.00
0.1,"83,397","5,568",0.06,"83,400","337,170","5,568","73,358",0.18,0.93,0.82
0.2,"95,236","11,972",0.11,"178,636","241,934","17,540","61,386",0.20,0.78,0.61
0.3,"110,442","19,636",0.15,"289,078","131,492","37,176","41,750",0.24,0.53,0.35
0.4,"56,606","13,868",0.20,"345,684","74,886","51,044","27,882",0.27,0.35,0.21
0.5,"44,957","14,707",0.25,"390,641","29,929","65,751","13,175",0.31,0.17,0.09
0.6,"18,715","7,636",0.29,"409,356","11,214","73,387","5,539",0.33,0.07,0.03
0.7,"6,720","3,129",0.32,"416,076","4,494","76,516","2,410",0.35,0.03,0.01
0.8,"3,383","1,668",0.33,"419,459","1,111","78,184",742,0.40,0.01,0.00
0.9,"1,045",698,0.40,"420,504",66,"78,882",44,0.40,0.00,0.00
1.0,66,44,0.40,"420,570",0,"78,926",0,nan,0.00,0.00
