p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",0,0.00,"10,515","410,055",0,"78,926",0.16,1.00,0.98
0.1,"52,438",0,0.00,"62,953","357,617",0,"78,926",0.18,1.00,0.87
0.2,"80,637",0,0.00,"143,590","276,980",0,"78,926",0.22,1.00,0.71
0.3,"95,630",0,0.00,"239,220","181,350",0,"78,926",0.30,1.00,0.52
0.4,"73,177",0,0.00,"312,397","108,173",0,"78,926",0.42,1.00,0.37
0.5,"52,023",1,0.00,"364,420","56,150",1,"78,925",0.58,1.00,0.27
0.6,"31,089",131,0.00,"395,509","25,061",132,"78,794",0.76,1.00,0.21
0.7,"16,007","3,029",0.16,"411,516","9,054","3,161","75,765",0.89,0.96,0.17
0.8,"6,857","15,137",0.69,"418,373","2,197","18,298","60,628",0.97,0.77,0.13
0.9,"2,002","30,107",0.94,"420,375",195,"48,405","30,521",0.99,0.39,0.06
1.0,195,"30,521",0.99,"420,570",0,"78,926",0,nan,0.00,0.00
