p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,"18,704",84,0.00,"18,705","401,865",84,"78,842",0.16,1.00,0.96
0.2,"52,852",811,0.02,"71,557","349,013",895,"78,031",0.18,0.99,0.85
0.3,"72,638","2,833",0.04,"144,195","276,375","3,728","75,198",0.21,0.95,0.70
0.4,"80,197","6,487",0.07,"224,392","196,178","10,215","68,711",0.26,0.87,0.53
0.5,"74,765","10,869",0.13,"299,157","121,413","21,084","57,842",0.32,0.73,0.36
0.6,"60,274","15,452",0.20,"359,431","61,139","36,536","42,390",0.41,0.54,0.21
0.7,"38,748","17,492",0.31,"398,179","22,391","54,028","24,898",0.53,0.32,0.09
0.8,"17,327","14,387",0.45,"415,506","5,064","68,415","10,511",0.67,0.13,0.03
0.9,"4,550","8,485",0.65,"420,056",514,"76,900","2,026",0.80,0.03,0.01
1.0,514,"2,026",0.80,"420,570",0,"78,926",0,nan,0.00,0.00
