,0
0.25811644133682327,432
0.26517359329926554,405
0.5069986044187411,394
0.24532435525824134,388
0.2407337126552999,374
0.23829146934747736,369
0.4900190581639587,368
0.2547836682902993,365
0.22882788223341133,364
0.5032357074534273,347
0.24840135240470895,344
0.5291683212097916,335
0.2486367714174457,332
0.2678939060685285,329
0.4396832759854233,327
0.2434061093235941,326
0.2508387258208519,322
0.560840149334162,322
0.26129833151589565,321
0.247041129944422,321
0.24037120014305477,320
0.2410345163508571,317
0.4198732636582751,317
0.44633033960309626,316
0.2521506312512607,314
0.2275423933437439,313
0.48328928729809345,313
0.23343638771941705,309
0.28283546732443,308
0.24710478003736627,307
0.24487566776625752,305
0.2640448903612938,303
0.23462434152062822,303
0.22410888677112362,303
0.27548449133905123,302
0.5388621568990488,301
0.26534950773424215,299
0.5242722236297496,298
0.44461179293984276,297
0.488588353571202,293
0.42620291121855847,292
0.5202060714531882,291
0.41332607511389435,289
0.4350140094140577,287
0.43280359674781665,287
0.28288698161133197,286
0.4480504975318141,285
0.22853772496961208,284
0.46814276029729507,282
0.2693129217904659,281
0.27880002388888375,280
0.22382297655550282,280
0.26926295122710264,277
0.44164612279344934,277
0.4466418699404783,276
0.24970271971797972,275
0.2569587806600006,274
0.27954168505995264,274
0.2601314038485646,274
0.4666356153213245,271
0.6376408848158884,270
0.25733783477388145,270
0.5122177151548434,270
0.24832958456257218,268
0.48531075366876775,266
0.5423180161545366,265
0.4547213998325327,265
0.4129272389349865,264
0.5338932047856818,260
0.4631709330934819,260
0.26606858844609466,260
0.5055674707942519,259
0.2621357914460816,258
0.23992869165790684,257
0.25765234531926606,257
0.41947262695315257,256
0.5169574259682248,256
0.5990324744581601,255
0.6168808450404857,255
0.44124051233472367,254
0.227253385756116,252
0.5254162428563196,251
0.25864482688488627,249
0.49650113883030345,249
0.26154172012116267,249
0.4753882576306761,246
0.2639955441131281,246
0.5463601891380555,245
0.4462353381775217,244
0.2439755126992732,242
0.22982143276233155,241
0.21582473499931967,238
0.23962883227794143,238
0.2436383287929555,238
0.4896079778677074,236
0.5959029558764497,235
0.22490739037129212,233
0.21102640782689977,232
0.5342068835370823,230
0.46166590054202183,230
