p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,9,0,0.00,9,"420,561",0,"78,926",0.16,1.00,1.00
0.1,"4,987",153,0.03,"4,996","415,574",153,"78,773",0.16,1.00,0.99
0.2,"33,670","1,668",0.05,"38,666","381,904","1,821","77,105",0.17,0.98,0.92
0.3,"46,514","3,422",0.07,"85,180","335,390","5,243","73,683",0.18,0.93,0.82
0.4,"64,210","7,133",0.10,"149,390","271,180","12,376","66,550",0.20,0.84,0.68
0.5,"99,956","15,463",0.13,"249,346","171,224","27,839","51,087",0.23,0.65,0.45
0.6,"76,323","16,190",0.18,"325,669","94,901","44,029","34,897",0.27,0.44,0.26
0.7,"53,609","16,202",0.23,"379,278","41,292","60,231","18,695",0.31,0.24,0.12
0.8,"34,307","14,201",0.29,"413,585","6,985","74,432","4,494",0.39,0.06,0.02
0.9,"6,781","4,331",0.39,"420,366",204,"78,763",163,0.44,0.00,0.00
1.0,204,163,0.44,"420,570",0,"78,926",0,nan,0.00,0.00
