,0
0.0,13187
0.24175824175824176,8914
0.25274725274725274,8900
0.2307692307692308,8878
0.2197802197802198,8874
0.26373626373626374,8811
0.2087912087912088,8739
0.19780219780219782,8721
0.27472527472527475,8685
0.28571428571428575,8638
0.18681318681318682,8561
0.3076923076923077,8534
0.29670329670329676,8524
0.31868131868131866,8452
0.17582417582417584,8370
0.32967032967032966,8289
0.16483516483516483,8272
0.34065934065934067,8177
0.15384615384615385,8115
0.14285714285714288,8021
0.3516483516483517,7817
0.37362637362637363,7673
0.13186813186813187,7632
0.3626373626373627,7631
0.12087912087912088,7561
0.38461538461538464,7325
0.1098901098901099,7216
0.39560439560439564,7079
0.09890109890109891,6827
0.40659340659340665,6822
0.4175824175824176,6720
0.0879120879120879,6570
0.43956043956043955,6347
0.07692307692307694,6267
0.4285714285714286,6245
0.45054945054945056,5893
0.06593406593406594,5832
0.46153846153846156,5688
0.05494505494505494,5631
0.47252747252747257,5350
0.04395604395604395,5068
0.4835164835164836,4999
0.4945054945054946,4900
0.03296703296703297,4740
0.5054945054945056,4562
0.5164835164835165,4399
0.02197802197802197,4245
0.5274725274725276,4232
0.5384615384615385,3875
0.010989010989010985,3790
1.0,3762
0.5494505494505494,3687
0.8681318681318683,3632
0.8791208791208792,3564
0.8901098901098903,3560
0.9010989010989012,3540
0.8571428571428572,3523
0.9120879120879123,3462
0.8461538461538463,3433
0.5604395604395604,3397
0.9230769230769232,3341
0.9340659340659342,3340
0.8351648351648352,3339
0.8131868131868133,3186
0.8241758241758242,3174
0.5714285714285715,3129
0.9450549450549453,3100
0.5824175824175825,2966
0.956043956043956,2964
0.8021978021978022,2942
0.967032967032967,2869
0.5934065934065935,2737
0.978021978021978,2725
0.7912087912087913,2711
0.6043956043956045,2570
0.7802197802197802,2422
0.6153846153846155,2415
0.989010989010989,2351
0.7692307692307693,2317
0.6263736263736265,2237
0.7582417582417582,2217
0.7472527472527473,2132
0.7362637362637362,2069
0.6373626373626375,2066
0.6483516483516485,2034
0.6593406593406594,1913
0.6703296703296705,1882
0.7252747252747253,1861
0.7032967032967032,1839
0.6813186813186812,1829
0.7142857142857143,1790
0.6923076923076923,1783
0.3791208791208791,260
0.3681318681318682,251
0.3461538461538462,249
0.2802197802197802,245
0.2692307692307693,244
0.24725274725274726,242
0.3571428571428572,240
0.3351648351648352,239
