p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,372",0,0.00,"2,372","418,198",0,"78,926",0.16,1.00,1.00
0.1,"20,945",43,0.00,"23,317","397,253",43,"78,883",0.17,1.00,0.95
0.2,"36,966",729,0.02,"60,283","360,287",772,"78,154",0.18,0.99,0.88
0.3,"55,452","2,465",0.04,"115,735","304,835","3,237","75,689",0.20,0.96,0.76
0.4,"66,663","5,366",0.07,"182,398","238,172","8,603","70,323",0.23,0.89,0.62
0.5,"77,387","10,328",0.12,"259,785","160,785","18,931","59,995",0.27,0.76,0.44
0.6,"71,498","14,632",0.17,"331,283","89,287","33,563","45,363",0.34,0.57,0.27
0.7,"50,448","15,927",0.24,"381,731","38,839","49,490","29,436",0.43,0.37,0.14
0.8,"27,897","14,559",0.34,"409,628","10,942","64,049","14,877",0.58,0.19,0.05
0.9,"9,652","9,887",0.51,"419,280","1,290","73,936","4,990",0.79,0.06,0.01
1.0,"1,290","4,990",0.79,"420,570",0,"78,926",0,nan,0.00,0.00
