p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,"14,765",41,0.00,"14,766","405,804",41,"78,885",0.16,1.00,0.97
0.2,"47,926",583,0.01,"62,692","357,878",624,"78,302",0.18,0.99,0.87
0.3,"74,612","2,610",0.03,"137,304","283,266","3,234","75,692",0.21,0.96,0.72
0.4,"90,010","7,327",0.08,"227,314","193,256","10,561","68,365",0.26,0.87,0.52
0.5,"86,424","13,733",0.14,"313,738","106,832","24,294","54,632",0.34,0.69,0.32
0.6,"63,948","19,565",0.23,"377,686","42,884","43,859","35,067",0.45,0.44,0.16
0.7,"31,814","18,331",0.37,"409,500","11,070","62,190","16,736",0.60,0.21,0.06
0.8,"9,050","11,052",0.55,"418,550","2,020","73,242","5,684",0.74,0.07,0.02
0.9,"1,953","5,297",0.73,"420,503",67,"78,539",387,0.85,0.00,0.00
1.0,67,387,0.85,"420,570",0,"78,926",0,nan,0.00,0.00
