,0
0.0,4326
1.0,1728
0.060189139097929,435
0.4320449233055115,409
0.08067768067121506,395
0.04487936571240425,389
0.09299051761627197,387
0.4605458378791809,373
0.5965576171875,368
0.10469318926334381,354
0.5032033920288086,353
0.13818368315696716,346
0.051551930606365204,340
0.07926734536886215,337
0.03622478246688843,326
0.08599947392940521,324
0.02445821464061737,322
0.44850704073905945,320
0.1742236167192459,320
0.07470192760229111,319
0.0728788822889328,319
0.026757534593343735,319
0.4423855245113373,316
0.4508073329925537,314
0.0392150953412056,313
0.10931550711393356,312
0.6132054328918457,311
0.09341835230588913,310
0.1440039426088333,306
0.09485618770122528,306
0.6101590991020203,306
0.05425647273659706,305
0.1572711318731308,304
0.6403084993362427,302
0.5291115641593933,302
0.41499853134155273,300
0.4395434856414795,299
0.41653868556022644,298
0.20498833060264587,296
0.405109167098999,290
0.41114768385887146,290
0.438997745513916,290
0.4957731068134308,290
0.0007634822395630181,289
0.36386701464653015,288
0.0746065005660057,285
0.016024718061089516,284
0.4069623351097107,282
0.15615242719650269,281
0.14378538727760315,280
0.7013742327690125,279
0.12358290702104568,279
0.1618562489748001,279
0.1415054351091385,278
0.15768222510814667,277
0.7661721706390381,277
0.10312065482139587,276
0.6012033820152283,275
0.4422190189361572,275
0.10190489888191223,274
0.4961458146572113,272
0.10260731726884842,272
0.49803629517555237,269
0.17406746745109558,269
0.6474918127059937,268
0.22309620678424835,267
0.13838672637939453,265
0.4662571847438812,264
0.03414161503314972,260
0.3602496385574341,260
0.4030568301677704,260
0.7384865880012512,260
0.4921654760837555,259
0.45799845457077026,257
0.5130553841590881,256
0.05215335637331009,256
0.16953833401203156,256
0.15427535772323608,255
0.44909507036209106,254
0.45262962579727173,254
0.043917592614889145,248
0.38406166434288025,245
0.2126263529062271,245
0.44437429308891296,245
0.5839229822158813,245
0.5210762619972229,242
0.018682900816202164,242
0.45584961771965027,242
0.4240112006664276,238
0.4622286856174469,236
0.43088001012802124,236
0.15459303557872772,236
0.573203980922699,236
0.37601256370544434,234
0.022269494831562042,234
0.39738479256629944,233
0.4796437621116638,232
0.12748175859451294,231
0.5114452242851257,231
0.5413378477096558,230
