,0
0.0,4334
1.0,1389
0.8298358043124591,55
0.5544261948217596,28
0.7184805366860296,27
0.48516795483347636,26
0.2192165181054046,25
0.43134733803119235,24
0.45695248424892715,23
0.4806200838050979,23
0.49765380767746414,23
0.4430585780396016,23
0.5058471931830568,22
0.1682872292281883,22
0.04156505509217148,21
0.5245242441206561,21
0.5746935864564902,21
0.4595387029579468,20
0.30104033417243947,19
0.5728033481613859,19
0.6303979727486092,19
0.5928876483982436,18
0.583664653948965,18
0.6724152940042406,18
0.586168973440686,18
0.18046867021909102,18
0.5476841636958041,18
0.45498854870473837,16
0.4381760641748062,16
0.17380160311438095,16
0.4289369909912956,16
0.18919660183630263,16
0.18757015180095396,16
0.5982257551793535,15
0.529372618156864,15
0.05298982997842705,15
0.33024144471908423,15
0.3943535828623972,15
0.41945331182694173,15
0.47204304138695447,15
0.1542994901545837,15
0.4757323892685187,15
0.5172771894719322,15
0.4564019969904532,15
0.5596957000328528,15
0.5246135122530361,15
0.5524956808404795,15
0.8976949103274,14
0.5163620510836787,14
0.6225728087633486,14
0.31847641257641535,14
0.694075725319047,14
0.1274138450395469,14
0.4426729146289178,14
0.6738086601755708,14
0.17655453671199123,14
0.21348217480885356,14
0.2711262953029172,14
0.37050111715107803,14
0.693915025706766,14
0.633164565320913,14
0.04601638700609439,14
0.5265621074080028,14
0.5451353065290776,14
0.6074449277089262,13
0.4802583043413584,13
0.6522019496677977,13
0.07460188289419521,13
0.34553438173700035,13
0.6258817930114203,13
0.16529107299421153,13
0.6268667923128867,13
0.5344436089069596,13
0.6601063606026432,13
0.49901416136378995,13
0.22959921934818334,13
0.627100391667634,13
0.49569367030393413,13
0.5210477427431759,13
0.6923595244978333,13
0.11861223651084882,13
0.24793231224808374,13
0.4783181880812775,13
0.5374299178118269,13
0.5586707726075693,13
0.6479138990478268,13
0.5680109867725495,13
0.5212206246322854,12
0.5709248519708768,12
0.49608390319132806,12
0.07750226537245125,12
0.5113077964584716,12
0.29295617949494346,12
0.5197590068567454,12
0.6498140661709043,12
0.6693828726412251,12
0.20494478908664815,12
0.46832287407256523,12
0.3464272397563356,12
0.0425425754275656,12
