,0
0.4959510390023443,55647
0.4733230743111717,54373
0.5003182539571192,53635
0.48671379603804155,38667
0.5121548335249194,36477
0.4900862944350736,23555
0.5155265613271276,17117
0.4771345094850833,16191
0.5041389887667334,15926
0.4997717806589289,15853
0.5159726236473079,12135
0.4905326306143024,11169
0.5036925138031723,10731
0.4766889580187419,10370
0.499325277918014,8010
0.5080181742946391,6227
0.4939061281382022,6212
0.519342727177562,6053
0.5036514955585891,5671
0.4810074810906954,5107
0.5198473901299767,4664
0.49441151377866693,3512
0.5273871614080339,3400
0.5075128442012102,3310
0.5155705917274951,3229
0.5112064493830971,3109
0.51183747817188,2835
0.4805027708115962,2804
0.5311948626388405,2774
0.5150246302657011,2770
0.5193867315278025,2752
0.5031460658351714,2742
0.5074718332624791,2566
0.50320954903496,2550
0.5075763142325287,2488
0.4805661756631621,2433
0.5236609710981267,2283
0.5232154398961548,2275
0.4848238292505126,2262
0.48855709477511483,2135
0.519406096239279,2081
0.497785621642603,2059
0.501968034597029,2015
0.4923765174966147,1802
0.4939696099939531,1777
0.49823211705427217,1709
0.5057886147175276,1672
0.5307500652351506,1554
0.5227743979747017,1456
0.5345545807846925,1139
0.527026606333143,1085
0.5113912151224476,1057
0.5053421670525804,991
0.501606429331486,989
0.48437775381796,893
0.5091621712592433,834
0.4973436671214545,820
0.5070254229766751,784
0.5109494674783757,630
0.5189408857383295,605
0.5152093202117494,593
0.523219968596737,571
0.5113957499892215,557
0.5227550493390504,525
0.4919301251914434,515
0.5108450119437119,506
0.5145785184260118,478
0.48819568914914535,459
0.507029958714375,433
0.5065835365467698,393
0.49575035640136855,390
0.48438228682810847,372
0.5183951717222863,358
0.4977901584383549,357
0.4839362384615605,335
0.5265859013735908,257
0.5011644659399105,146
0.5147677503168845,100
0.48775398258109154,90
0.5104032434183633,90
