,0
0.12109540402889252,435
0.31692326068878174,409
0.10639028251171112,395
0.10173217952251434,389
0.13285037875175476,387
0.3140336275100708,373
0.39699631929397583,368
0.13533766567707062,354
0.3564422130584717,353
0.13458018004894257,346
0.10640531778335571,340
0.09352599829435349,338
0.11457980424165726,337
0.11546597629785538,326
0.13508997857570648,324
0.10642402619123459,322
0.09102591127157211,321
0.2724139392375946,320
0.14082930982112885,320
0.10854348540306091,319
0.11528214812278748,319
0.11258304864168167,319
0.2932351529598236,316
0.27643004059791565,314
0.1027827188372612,313
0.12106719613075256,312
0.401249498128891,311
0.10377026349306107,310
0.4015319049358368,306
0.12990319728851318,306
0.11901631206274033,306
0.09489433467388153,305
0.146690234541893,304
0.3376828134059906,302
0.4230403006076813,302
0.2873026132583618,300
0.3071209490299225,299
0.31109851598739624,298
0.17844869196414948,296
0.28075581789016724,290
0.36366063356399536,290
0.30494093894958496,290
0.29074177145957947,290
0.09319399297237396,289
0.30844905972480774,288
0.12871216237545013,285
0.08991368860006332,284
0.30503761768341064,282
0.16405366361141205,281
0.13181038200855255,280
0.14888134598731995,279
0.1412254124879837,279
0.4653402864933014,279
0.12320759147405624,278
0.14299213886260986,277
0.4705784320831299,277
0.12547460198402405,276
0.36825865507125854,275
0.29439494013786316,275
0.11840208619832993,274
0.3126075267791748,272
0.12605217099189758,272
0.1407267153263092,269
0.31970933079719543,269
0.44122597575187683,268
0.15435385704040527,267
0.11659541726112366,265
0.3321247398853302,264
0.09594737738370895,260
0.46058082580566406,260
0.25638896226882935,260
0.24848045408725739,260
0.30202624201774597,259
0.3197022080421448,257
0.13922575116157532,256
0.3743438124656677,256
0.11806757748126984,256
0.15645097196102142,255
0.31331756711006165,254
0.3287721574306488,254
0.08307811617851257,250
0.11611054837703705,248
0.35121336579322815,245
0.24003411829471588,245
0.40704309940338135,245
0.1477990448474884,245
0.29877835512161255,242
0.08466728031635284,242
0.31668078899383545,242
0.25727105140686035,238
0.4061911702156067,236
0.28518006205558777,236
0.14505800604820251,236
0.30266785621643066,236
0.0958557203412056,234
0.2510167062282562,234
0.2701643407344818,233
0.12738510966300964,231
0.3489404618740082,231
0.15007047355175018,230
